id,Name,SMILES,Cation_type,Energy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Thermal_correction_to_Enthalpy_Hatree,Entropy_J_per_mol_K,HOMO_Hatree,LUMO_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
510,c-c19+c-b30+c-b39+c-b79,CCCCC[P+](CCCC)(CCCCO)CCOC,tetraphosphonium ,-1122.8446305,0.432529,0.517973,752.421272,-0.38924,-0.10042,3.2998,-1122.4121015,-1122.3266575,7.855903999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
511,c-c19+c-b11+c-b39+c-b81,CCCC[P+](CCCC)(CCOC)CC(F)(F)F,tetraphosphonium ,-1227.4458831,0.326512,0.404124,683.4480320000001,-0.39596,-0.12132,5.1026,-1227.1193711,-1227.0417591,7.470208,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
512,c-c19+c-b10+c-b13+c-b27,CCCC[P+](CCC)(CCCC#N)CC(C)C#N,tetraphosphonium ,-1038.954155,0.342596,0.420338,684.602816,-0.43705,-0.13944,9.4238,-1038.611559,-1038.533817,8.094992,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
513,c-c19+c-b13+c-b29+c-b80,CCCC[P+](CCCC#N)(CC(C)C)CC(C)C,tetraphosphonium ,-1025.3431904,0.397313,0.476906,700.895312,-0.44642,-0.12285,3.6265,-1024.9458774,-1024.8662844,8.801103999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
514,c-c19+c-b45+c-b71+c-b81,CCCCCCC[P+](CCCC)(CCCC)CC(=O)O,tetraphosphonium ,-1160.978302,0.437,0.523571,762.341536,-0.40413,-0.15358,5.6453,-1160.541302,-1160.454731,6.814959999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
515,c-c19+c-b38+c-b47+c-b81,C#CCC[P+](CCCC)(CCCC)CC(C)(C)C,tetraphosphonium ,-1009.2441548,0.405296,0.486792,717.652232,-0.4004,-0.11221,0.9222,-1008.8388588,-1008.7573628,7.838767999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
516,c-c19+c-b28+c-b30+c-b80,C=CCCC[P+](CCCC)(CCCCC)CC(C)C,tetraphosphonium ,-1049.788942,0.454938,0.539977,748.85232,-0.3651,-0.11196,2.7733,-1049.334004,-1049.248965,6.885407999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
517,c-c19+c-b38+c-b45+c-b60,C#CCC[P+](CCC=C)(CCCC)CC(=O)O,tetraphosphonium ,-1039.3609685,0.290016,0.366369,672.3646160000001,-0.38945,-0.14239,1.6798,-1039.0709525,-1038.9945995,6.720032000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
518,c-c19+c-b38+c-b58+c-b81,C#CCC[P+](CCCC)(CCCC)CCC(=O)O,tetraphosphonium ,-1079.8964295,0.342156,0.419251,678.89584,-0.397,-0.13146,3.3633,-1079.5542735,-1079.4771785,7.222688,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
519,c-c19+c-b6+c-b10+c-b78,CCCCCC[P+](CCC)(CCCC)CCCN,tetraphosphonium ,-1027.7581587,0.443599,0.524656,713.7820320000001,-0.35968,-0.11159,3.9108,-1027.3145597,-1027.2335027,6.748048,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
520,c-c2+c-b67,CC[P+](CC)(CC)COc1ccc(C)c(F)c1,tetraphosphonium ,-1063.4411012,0.283019,0.35471,631.3112080000001,-0.35242,-0.13702,8.4923,-1063.1580822,-1063.0863912,5.85888,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
521,c-c19+c-b45+c-b58+c-b81,CCCC[P+](CCCC)(CCC(=O)O)CC(=O)O,tetraphosphonium ,-1153.0277897,0.319475,0.396135,675.063296,-0.41476,-0.14575,4.3184,-1152.7083147,-1152.6316547,7.317072,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
522,c-c19+c-b43+c-b60+c-b76,C=CCC[P+](CCC#N)(CCCC)COC,tetraphosphonium ,-981.3874736,0.298379,0.372492,652.6454239999999,-0.38388,-0.13869,5.1929,-981.0890946000001,-981.0149816,6.669168,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
523,c-c19+c-b4+c-b16+c-b39,CCCC[P+](CCCO)(CCCCC#N)CCOC,tetraphosphonium ,-1136.469198,0.379573,0.461246,719.212864,-0.40234,-0.11122,4.9141,-1136.089625,-1136.007952,7.918463999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
524,c-c19+c-b8+c-b11+c-b81,CC#CCC[P+](CCCC)(CCCC)CC(F)(F)F,tetraphosphonium ,-1228.3861398,0.328809,0.410082,715.685752,-0.38096,-0.12493,4.6446,-1228.0573308,-1227.9760578,6.964016000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
525,c-c19+c-b10+c-b38+c-b71,C#CCC[P+](CCC)(CCCC)CCCCCCC,tetraphosphonium ,-1048.5483826,0.432919,0.517324,743.270864,-0.39988,-0.11413,4.7524,-1048.1154636,-1048.0310586,7.7724,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
526,c-c19+c-b6+c-b13+c-b43,CCCC[P+](CCC#N)(CCCN)CCCC#N,tetraphosphonium ,-1054.9958834,0.333179,0.409917,675.753656,-0.36334,-0.13933,3.1338,-1054.6627044,-1054.5859664,6.093071999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
527,c-c19+c-b4+c-b8+c-b37,CC#CCC[P+](CCCC)(CCCO)CCC(C)O,tetraphosphonium ,-1120.3916804,0.38977,0.471525,719.9325120000001,-0.37734,-0.11413,3.0712,-1120.0019104,-1119.9201554,7.159312,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
528,c-c19+c-b28+c-b39+c-b47,C=CCCC[P+](CCCC)(CCOC)CC(C)(C)C,tetraphosphonium ,-1085.6944252,0.433939,0.516167,724.095592,-0.36302,-0.10946,3.0621,-1085.2604862,-1085.1782582,6.896832,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
529,c-c19+c-b30+c-b65+c-b76,CCC#CCC[P+](CCCC)(CCCCC)COC,tetraphosphonium ,-1084.4496162,0.407469,0.493973,761.751592,-0.37379,-0.11581,1.9063,-1084.0421472,-1083.9556432,7.017055999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
530,c-c125+c-b47,CC[P+](CC)(CC)CCC(C)(C)C,tetraphosphonium ,-815.1924738,0.322067,0.388517,585.161688,-0.43904,-0.11869,4.4221,-814.8704068000001,-814.8039568,8.713519999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
531,c-c19+c-b8+c-b38+c-b44,C#CCC[P+](CCC#CC)(CCCC)CCCC(C)C,tetraphosphonium ,-1085.3953614,0.412144,0.499423,768.575696,-0.38075,-0.1142,2.3229,-1084.9832174,-1084.8959384,7.250159999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
532,c-c19+c-b4+c-b40+c-b43,CCCC[P+](CCC#N)(CCCO)CN(C)C,tetraphosphonium ,-1037.9681395,0.340874,0.414464,648.030472,-0.3797,-0.13724,6.6638,-1037.6272655,-1037.5536755,6.594911999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
533,c-c19+c-b36+c-b43+c-b81,CCCC[P+](CCC#N)(CCCC)Cc1ccccc1,tetraphosphonium ,-1099.134818,0.366762,0.445176,690.514808,-0.37474,-0.14502,2.8441,-1098.768056,-1098.689642,6.248384,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
534,c-c19+c-b10+c-b36+c-b38,C#CCC[P+](CCC)(CCCC)Cc1ccccc1,tetraphosphonium ,-1043.7415958,0.350772,0.426887,670.2726160000001,-0.3686,-0.13912,3.5391,-1043.3908238,-1043.3147088,6.241855999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
535,c-c19+c-b10+c-b27+c-b30,CCCCC[P+](CCC)(CCCC)CC(C)C#N,tetraphosphonium ,-1025.329963,0.397418,0.477364,703.99984,-0.44139,-0.12832,5.8154,-1024.932545,-1024.852599,8.515504,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
536,c-c19+c-b38+c-b40+c-b44,C#CCC[P+](CCCC)(CCCC(C)C)CN(C)C,tetraphosphonium ,-1064.5659105,0.419194,0.504539,751.542632,-0.35232,-0.11656,2.165,-1064.1467165,-1064.0613715,6.412672000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
537,c-c19+c-b6+c-b13+c-b44,CCCC[P+](CCCN)(CCCC#N)CCCC(C)C,tetraphosphonium ,-1119.9952982,0.44045,0.525054,745.019776,-0.37746,-0.11932,8.1053,-1119.5548482,-1119.4702442,7.021408000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
538,c-c19+c-b13+c-b28+c-b58,C=CCCC[P+](CCCC)(CCCC#N)CCC(=O)O,tetraphosphonium ,-1173.3782917,0.362418,0.443368,712.840632,-0.38057,-0.13713,6.6218,-1173.0158737,-1172.9349237,6.621568,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
539,c-c19+c-b16+c-b30+c-b76,CCCCC[P+](CCCC)(CCCCC#N)COC,tetraphosphonium ,-1100.5399197,0.399476,0.48332,738.32956,-0.41969,-0.12617,5.4873,-1100.1404437,-1100.0565997,7.983744,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
540,c-c19+c-b8+c-b37+c-b43,CC#CCC[P+](CCC#N)(CCCC)CCC(C)O,tetraphosphonium ,-1098.1030203,0.353377,0.436806,734.6685600000001,-0.37939,-0.12268,4.7382,-1097.7496433,-1097.6662143,6.982512,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
541,c-c19+c-b4+c-b28+c-b58,C=CCCC[P+](CCCC)(CCCO)CCC(=O)O,tetraphosphonium ,-1156.376156,0.368608,0.44873,705.556288,-0.36638,-0.12629,2.2336,-1156.007548,-1155.927426,6.530447999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
542,c-c125+c-b72,CCC(C)CCC[P+](CC)(CC)CC,tetraphosphonium ,-854.4975596,0.348234,0.418471,618.503984,-0.42182,-0.11618,5.686,-854.1493256,-854.0790886000001,8.313407999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
543,c-c19+c-b10+c-b11+c-b60,C=CCC[P+](CCC)(CCCC)CC(F)(F)F,tetraphosphonium ,-1151.0070365,0.30196,0.375296,645.7920320000001,-0.3939,-0.13103,5.6928,-1150.7050765,-1150.6317405,7.150063999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
544,c-c19+c-b8+c-b76+c-b79,CC#CCC[P+](CCCC)(CCCCO)COC,tetraphosphonium ,-1081.0592191,0.358278,0.442188,738.911136,-0.37589,-0.11469,2.3604,-1080.7009411,-1080.6170311,7.10464,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
545,c-c19+c-b40+c-b65+c-b81,CCC#CCC[P+](CCCC)(CCCC)CN(C)C,tetraphosphonium ,-1064.5819295,0.419374,0.505848,761.488,-0.35196,-0.11175,0.9478,-1064.1625555,-1064.0760815,6.533712,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
546,c-c19+c-b4+c-b60+c-b78,C=CCC[P+](CCCC)(CCCO)CCCCCC,tetraphosphonium ,-1085.7019234,0.433451,0.517703,741.915248,-0.38157,-0.11931,3.3383,-1085.2684724,-1085.1842204,7.133472000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
547,c-c19+c-b10+c-b43+c-b82,CCCC[P+](CCC)(CCC#N)CCCCCC(C)C,tetraphosphonium ,-1103.9458425,0.44886,0.535051,758.994336,-0.39391,-0.12853,10.3455,-1103.4969825,-1103.4107915,7.218335999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
548,c-c19+c-b28+c-b79+c-b81,C=CCCC[P+](CCCC)(CCCC)CCCCO,tetraphosphonium ,-1085.7006149,0.434084,0.517688,736.2208240000001,-0.36728,-0.11191,2.9909,-1085.2665309,-1085.1829269,6.946064,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
549,c-c19+c-b8+c-b28+c-b79,C=CCCC[P+](CCC#CC)(CCCC)CCCCO,tetraphosphonium ,-1122.5452982,0.412454,0.50021,772.772248,-0.36634,-0.11114,2.8287,-1122.1328442,-1122.0450882,6.941439999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
550,c-c125+c-b19,CC[P+](CC)(CC)CCCCCF,tetraphosphonium ,-875.1240068,0.289063,0.355034,580.9400320000001,-0.43394,-0.12088,6.4866,-874.8349437999999,-874.7689727999999,8.515232,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
551,c-c19+c-b38+c-b74+c-b78,C#CCC[P+](CCCC)(CCCCCC)CC(C)=O,tetraphosphonium ,-1083.2614258,0.385679,0.469778,740.572184,-0.40017,-0.16509,5.1738,-1082.8757468,-1082.7916478,6.394176000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
552,c-c19+c-b28+c-b39+c-b58,C=CCCC[P+](CCCC)(CCOC)CCC(=O)O,tetraphosphonium ,-1156.3436041,0.366429,0.447934,717.727544,-0.37738,-0.13894,3.801,-1155.9771751,-1155.8956701,6.485568,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
553,c-c117+c-b10,CCCC[P+](CCCC)(CCCC)CCCC(=O)CC,tetraphosphonium ,-1125.0409179,0.458327,0.546102,772.947976,-0.37437,-0.14635,3.8042,-1124.5825909,-1124.4948159,6.202143999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
554,c-c19+c-b4+c-b76+c-b79,CCCC[P+](CCCO)(CCCCO)COC,tetraphosphonium ,-1080.1350005,0.359172,0.436717,682.8539039999999,-0.37523,-0.11399,2.6188,-1079.7758285,-1079.6982835,7.105728000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
555,c-c19+c-b30+c-b39+c-b65,CCC#CCC[P+](CCCC)(CCCCC)CCOC,tetraphosphonium ,-1123.7657855,0.433772,0.523491,790.0647200000001,-0.37034,-0.10766,1.3786,-1123.3320135,-1123.2422945,7.144896,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
556,c-c19+c-b8+c-b10+c-b16,CC#CCC[P+](CCC)(CCCC)CCCCC#N,tetraphosphonium ,-1062.1854183,0.37738,0.460593,732.7690240000001,-0.38035,-0.12066,5.3067,-1061.8080383,-1061.7248253,7.063568000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
557,c-c19+c-b4+c-b18+c-b81,CCCC[P+](CCCC)(CCCO)CC(=O)CC,tetraphosphonium ,-1082.3415312,0.381551,0.464836,733.4049920000001,-0.38364,-0.15396,4.5112,-1081.9599802,-1081.8766952,6.247295999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
558,c-c19+c-b30+c-b38+c-b80,C#CCC[P+](CCCC)(CCCCC)CC(C)C,tetraphosphonium ,-1009.240354,0.406557,0.487723,714.744352,-0.39834,-0.11724,2.1534,-1008.833797,-1008.752631,7.64592,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
559,c-c19+c-b13+c-b39+c-b78,CCCCCC[P+](CCCC)(CCCC#N)CCOC,tetraphosphonium ,-1139.857107,0.427389,0.513105,754.81452,-0.39966,-0.12009,3.789,-1139.429718,-1139.344002,7.604303999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
560,c-c19+c-b38+c-b79+c-b80,C#CCC[P+](CCCC)(CCCCO)CC(C)C,tetraphosphonium ,-1045.1555713,0.383706,0.464968,715.593704,-0.38354,-0.11329,1.0372,-1044.7718653,-1044.6906033,7.3508,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
561,c-c19+c-b4+c-b10+c-b47,CCCC[P+](CCC)(CCCO)CC(C)(C)C,tetraphosphonium ,-1008.3286251,0.404451,0.481937,682.339272,-0.39261,-0.10351,1.9057,-1007.9241741,-1007.8466881,7.86352,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
562,c-c19+c-b11+c-b38+c-b40,C#CCC[P+](CCCC)(CN(C)C)CC(F)(F)F,tetraphosphonium ,-1205.0920084,0.29217,0.368768,674.519376,-0.35989,-0.12656,4.6604,-1204.7998384,-1204.7232404,6.346576,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
563,c-c19+c-b6+c-b38+c-b47,C#CCC[P+](CCCC)(CCCN)CC(C)(C)C,tetraphosphonium ,-1025.2896756,0.394618,0.476506,721.1040320000001,-0.36183,-0.10659,1.5882,-1024.8950576,-1024.8131696,6.942527999999998,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
564,c-c19+c-b10+c-b37+c-b76,CCCC[P+](CCC)(CCC(C)O)COC,tetraphosphonium ,-1004.9202507,0.352985,0.429723,675.7452880000001,-0.39788,-0.10808,2.8461,-1004.5672657,-1004.4905277,7.88256,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
565,c-c2+c-b58,CC[P+](CC)(CC)COCC(=O)O,tetraphosphonium ,-921.735725,0.231638,0.297102,576.4757040000001,-0.40166,-0.14189,3.9902,-921.504087,-921.438623,7.065744000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
566,c-c19+c-b8+c-b10+c-b44,CC#CCC[P+](CCC)(CCCC)CCCC(C)C,tetraphosphonium ,-1048.5626142,0.430381,0.516969,762.4963440000001,-0.37757,-0.10695,2.9516,-1048.1322332,-1048.0456452,7.360864,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
567,c-c19+c-b39+c-b65+c-b73,CCC#CCC[P+](CCCC)(CCOC)CCC(C)C,tetraphosphonium ,-1123.7595092,0.432963,0.522658,789.8513360000001,-0.37689,-0.111,2.2254,-1123.3265462,-1123.2368512,7.232208,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
568,c-c19+c-b18+c-b79+c-b81,CCCC[P+](CCCC)(CCCCO)CC(=O)CC,tetraphosphonium ,-1121.648138,0.410672,0.494176,735.333816,-0.39422,-0.16734,3.5446,-1121.237466,-1121.153962,6.171136000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
569,c-c19+c-b6+c-b10+c-b22,CCCC[P+](CCC)(CCCN)Cc1ccc(Cl)cc1,tetraphosphonium ,-1521.8584037,0.374699,0.454768,705.0793120000001,-0.35238,-0.14505,7.1799,-1521.4837047,-1521.4036357,5.639376,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
570,c-c19+c-b4+c-b29+c-b79,CCCC[P+](CCCO)(CCCCO)CC(C)C,tetraphosphonium ,-1083.545244,0.40848,0.488774,707.0708960000001,-0.37561,-0.10674,2.0191,-1083.136764,-1083.05647,7.313263999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
571,c-c19+c-b4+c-b79+c-b81,CCCC[P+](CCCC)(CCCO)CCCCO,tetraphosphonium ,-1083.5415822,0.409068,0.489267,706.221544,-0.37322,-0.1097,2.2338,-1083.1325142,-1083.0523152,7.167743999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
572,c-c19+c-b4+c-b43+c-b60,C=CCC[P+](CCC#N)(CCCC)CCCO,tetraphosphonium ,-1020.7149136,0.327784,0.402517,658.0929920000001,-0.38482,-0.12946,2.9194,-1020.3871296,-1020.3123966,6.945792000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
573,c-c19+c-b13+c-b38+c-b40,C#CCC[P+](CCCC)(CCCC#N)CN(C)C,tetraphosphonium ,-1038.884542,0.34184,0.419545,684.2680960000001,-0.35926,-0.12848,4.017,-1038.542702,-1038.464997,6.277216,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
574,c-c125+c-b39,CC[P+](CC)(CC)CCCOC,tetraphosphonium ,-811.7750081,0.271521,0.337351,579.6932,-0.37259,-0.12009,5.2328,-811.5034871,-811.4376571,6.867999999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
575,c-c19+c-b10+c-b39+c-b41,CCCC[P+](CCC)(CCOC)CC1COC(C)(C)O1,tetraphosphonium ,-1196.8611049,0.416002,0.498956,730.48456,-0.36677,-0.10885,6.5362,-1196.4451029,-1196.3621489,7.015423999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
576,c-c19+c-b30+c-b60+c-b77,C=CCC[P+](CCCC)(CCCCC)CCC(F)(F)F,tetraphosphonium ,-1268.9277967,0.379137,0.462413,733.32968,-0.38527,-0.12414,5.2432,-1268.5486597,-1268.4653837,7.102735999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
577,c-c19+c-b19+c-b28+c-b79,C=CCCC[P+](CCCC)(CCCCO)CCCCF,tetraphosphonium ,-1184.9379611,0.425519,0.511625,758.249584,-0.37255,-0.11503,3.3057,-1184.5124421,-1184.4263361,7.004543999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
578,c-c19+c-b10+c-b16+c-b60,C=CCC[P+](CCC)(CCCC)CCCCC#N,tetraphosphonium ,-1024.1109467,0.374435,0.454517,705.200648,-0.39328,-0.12937,5.5425,-1023.7365117,-1023.6564297,7.178351999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
579,c-c19+c-b13+c-b28+c-b73,C=CCCC[P+](CCCC)(CCCC#N)CCC(C)C,tetraphosphonium ,-1102.7193567,0.42685,0.511853,748.530152,-0.37093,-0.12604,5.6267,-1102.2925067,-1102.2075037,6.661007999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
580,c-c19+c-b13+c-b39+c-b58,CCCC[P+](CCCC#N)(CCOC)CCC(=O)O,tetraphosphonium ,-1171.2025708,0.333356,0.414316,712.936864,-0.37999,-0.14173,3.967,-1170.8692148,-1170.7882548,6.480672,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
581,c-c124+c-b29,CCCC[P+](CCCC)(CCCC)CCC(C)C,tetraphosphonium ,-1011.7164965,0.453272,0.534308,713.606304,-0.43682,-0.11198,2.7525,-1011.2632245,-1011.1821885,8.835648,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
582,c-c19+c-b16+c-b37+c-b76,CCCC[P+](CCCCC#N)(CCC(C)O)COC,tetraphosphonium ,-1136.4531056,0.374537,0.459551,748.634752,-0.38206,-0.12864,2.8132,-1136.0785686,-1135.9935546,6.893024,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
583,c-c19+c-b38+c-b43+c-b44,C#CCC[P+](CCC#N)(CCCC)CCCC(C)C,tetraphosphonium ,-1062.1734849,0.377448,0.459695,724.267136,-0.41071,-0.12886,4.3613,-1061.7960369,-1061.7137899,7.666320000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
584,c-c19+c-b10+c-b39+c-b83,CCCCCCC[P+](CCC)(CCCC)CCOC,tetraphosphonium ,-1086.9247035,0.454149,0.540641,761.6428080000001,-0.39535,-0.10505,4.5154,-1086.4705545,-1086.3840625,7.89616,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
